DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
CHL;CTG;26703;121856;486413892
CHL;CTG;53136;224869;907837384
CHL;CTG;2461;11444;45965847
CHL;CTG;606;8148;32247870
CHL;CTG;3423;15412;60999130
CHL;CTG;35648;213542;855248843
CHL;CTG;23577;45900;182712753
CHL;CTG;570500;23954;98609744
CHL;CTG;44000;379;1561134
CHL;CTG;2203000;34035;140106988
CHL;CTG;77000;97460;392806870
CHL;CTG;52297;4617;18299010
CHL;CTG;712448;4548;18024929
CHL;CTG;1232900;28272;112058764
CHL;CTG;35300;1345;5329099
CHL;CTG;1644;5845;23267255
CHL;CTG;423200;5785;23024597
CHL;CTG;37833;222649;900789723
CHL;CTG;21689;55712;227991030
CHL;CTG;28300;28300;114811402
CHL;CTG;17;63;257817
CHL;CTG;20628;57077;230996048
CHL;CTG;156000;133891;549496148
CHL;CTG;7984;43691;179856822
CHL;CTG;18558;101715;418718705
CHL;CTG;21465;117665;484380456
CHL;CTG;4057;22205;91408963
CHL;CTG;9273;50830;209245035
CHL;CTG;10734;58846;242244279
CHL;CTG;7937;43088;171280109
CHL;CTG;17665;96033;381738784
CHL;CTG;22370;121694;483746272
CHL;CTG;7899;42432;170628396
CHL;CTG;17647;94956;381860912
CHL;CTG;22456;120871;486082175
CHL;CTG;3898;21059;85175277
CHL;CTG;9267;50137;202779517
CHL;CTG;10858;58758;237646793
CHL;CTG;7902;43489;175892504
CHL;CTG;18382;100254;405479438
CHL;CTG;21755;118524;479372393
CHL;CTG;8139;44545;178416717
CHL;CTG;17403;95379;382076516
CHL;CTG;22446;123047;493006134
CHL;CTG;7066;38107;155264599
CHL;CTG;36971;199559;813466570
CHL;CTG;3957;21248;86625842
CHL;CTG;3955;21761;86540373
CHL;CTG;9265;51056;203041543
CHL;CTG;10802;59535;236762959
CHL;CTG;8068;43589;173514778
CHL;CTG;18102;97937;389856550
CHL;CTG;21864;118316;470975041
CHL;CTG;4130;22193;89759244
CHL;CTG;8835;47539;192271435
CHL;CTG;11056;59503;240659467
CHL;CTG;4033;22470;90878401
CHL;CTG;8986;49154;198802955
CHL;CTG;10988;59934;242405644
CHL;CTG;3967;21710;89372239
CHL;CTG;9074;49736;204741773
CHL;CTG;10972;60146;247594693
CHL;CTG;3804;20837;82828394
CHL;CTG;9513;52205;207520209
CHL;CTG;10673;58575;232840261
CHL;CTG;122910;74722;303142468
CHL;CTG;4046;22167;88114906
CHL;CTG;8993;49346;196154553
CHL;CTG;10954;60122;238988731
CHL;CTG;4091;22508;91033144
CHL;CTG;8953;49332;199522190
CHL;CTG;10946;60327;243992305
CHL;CTG;3957;21654;87422200
CHL;CTG;9028;49485;199780468
CHL;CTG;11123;60980;246188452
CHL;CTG;747;4491;17850976
CHL;CTG;91;1335;5305632
CHL;CTG;106682;67674;274548708
CHL;CTG;3625;19831;80062120
CHL;CTG;9074;49736;200795377
CHL;CTG;11356;62259;251351574
CHL;CTG;4044;22250;88483537
CHL;CTG;8514;46912;186563427
CHL;CTG;11460;63164;251191133
CHN;CTG;20080;40568;162476553
CHN;CTG;21873;115874;477004556
CHN;CTG;40466;101512;402351503
CHN;CTG;285;236417;939779648
CHN;CTG;227;88661;352590770
CHN;CTG;308;255806;1019995339
CHN;CTG;162;134186;533401824
CHN;CTG;1998575;7810611;30912601225
CHN;CTG;196000;492675;1973193857
CHN;CTG;300735;1287256;5155539157
CHN;CTG;3688734;12497268;49758271415
CHN;CTG;2067878;6640814;26397835231
CHN;CTG;1392172;5015122;19848700189
CHN;CTG;236554;56771;227369499
CHN;CTG;236470;58645;234874981
CHN;CTG;236836;56841;226046131
CHN;CTG;185;71969;288240323
CHN;CTG;114;44370;180914056
CHN;CTG;136870;32755;132884664
CHN;CTG;238172;58906;238979893
CHN;CTG;102682;25017;101493036
CHN;CTG;104992;25641;104023349
CHN;CTG;335840;87873;355630078
CHN;CTG;91;28998;118239236
CHN;CTG;60;20553;83803624
CHN;CTG;22;7021;27827432
CHN;CVE;294216;134700954;537441988836
CHN;MAM;86780190;6740828;26678646754
DNK;CTG;96050;18720;77063182
DNK;CTG;67840;13222;52581858
DMA;CTG;6474;12382;49987841
DMA;CTG;3191;6704;26648049
ECU;CTG;161000;209615;847789964
ECU;CTG;1117;23253;95668968
ECU;CTG;5334;553985;2267089762
ECU;CTG;2028;55285;226244628
ECU;CTG;837000;336474;1342494248
ECU;CTG;70878;152684;616512790
ECU;CTG;532;140516;558563746
ECU;CTG;89600;6308;25003270
ECU;CTG;63600;1311;5195566
ECU;CTG;581380;8533;33821896
ECU;CTG;109925;132147;536357424
ECU;CTG;11562;70368;281826300
ECU;CTG;23043;55772;223370847
ECU;CTG;792000;309672;1231515996
ECU;CTG;11231;47911;194372539
ECU;CTG;7938;31799;129008217
ECU;CTG;71771;156214;625648005
ECU;CTG;240000;252059;1003363700
ECU;CTG;309000;268372;1066401365
ECU;CTG;16617;37391;148634021
ECU;CTG;38250;4947;19665128
ECU;CTG;1966600;33332;132497263
ECU;CTG;83;463;1841659
ECU;CTG;99500;2669;10610628
ECU;CTG;317750;450162;1853638010
ECU;CTG;22991;135683;548360910
ECU;CTG;8360;42000;169560688
ECU;CTG;3264;13947;56304791
ECU;CTG;70074;148820;602290546
ECU;CTG;103960;83081;342010414
ECU;CTG;546000;476866;1887852328
ECU;CTG;16541;38595;158880738
ECU;CTG;3059;9231;38001930
ECU;CTG;22750;3513;14462774
ECU;CTG;60400;739;3040925
ECU;CTG;1854840;26375;108574773
ECU;CTG;243;1354;5575221
ECU;CTG;134000;4438;18267368
ECU;CTG;2995;71856;295801650
ECU;CTG;50372;592453;2438886795
ECU;CTG;43554;506639;2085623600
ECU;CTG;506000;202906;809572620
ECU;CTG;354000;327070;1299899943
ECU;CTG;14166;127663;516666204
ECU;IPI;222560;568742;2294077624
ECU;PUU;226550;344784;1418541734
ECU;PUU;66684;101213;416685916
EGY;CTG;237770;91590;374816505
EGY;CTG;274350;103846;424974147
EGY;CTG;7230;5065400;20566283810
EGY;CTG;59020;21247;86266007
EGY;CTG;28000;100766;398810037
EGY;CTG;83993;302276;1196336945
EGY;CTG;27997;100755;398764246
EGY;CTG;28000;100767;398812451
EGY;CVE;39466;16171502;64767834679
SLV;CTG;1286;39988;158495237
SLV;CTG;232;2288;9070630
SLV;CTG;176;1241;5021776
SLV;CTG;4128;11124;45436245
SLV;CTG;1575;9449;38667608
SLV;CTG;1263;12172;49363650
SLV;CTG;5876;39931;162961352
SLV;CTG;906;15313;61972910
SLV;CTG;1205;10818;43781474
SLV;CTG;3298;10442;42328042
SLV;CTG;61101;221165;905081474
SLV;CTG;1500;5804;23245689
SLV;CTG;1160;10265;41111941
SLV;CTG;264;1003;4015313
SLV;CTG;94840;182326;724328156
SLV;CTG;66130;185697;761045118
SLV;CTG;1181;26030;103471831
SLV;CTG;487;3864;15507429
SLV;CTG;5350;6575;26126106
SLV;CTG;5639;16400;64907428
SLV;CTG;805;3276;12965655
SLV;CTG;62589;15310;60859423
SLV;CTG;121250;12373;50306264
SLV;CTG;225649;113003;465185497
SLV;CTG;13338;61709;249130231
SLV;CTG;9168;7380;30378458
SLV;CTG;155;521;2105152
SLV;CTG;10020;482;1959711
SLV;CTG;4911;19554;80021421
SLV;CTG;487;4051;16515711
SLV;CTG;1502;13808;54888281
SLV;CTG;20238;53722;216706141
SLV;CTG;424;3242;13118707
SLV;CTG;117196;9044;35965467
SLV;CTG;31668;1511;6009761
SLV;CTG;176064;5940;23622310
SLV;CTG;28500;1452;5774491
SLV;CTG;151000;183293;739463072
SLV;CTG;89000;129802;514729511
SLV;CTG;29362;68882;279423377
SLV;CTG;183661;520419;2103396320
SLV;CTG;18098;45555;182448786
SLV;CTG;5356;14493;58046055
SLV;CTG;16673;30715;122873839
SLV;CTG;179;501;2050012
SLV;CTG;750;1946;7901174
SLV;CTG;305;1384;5599543
SLV;CTG;9146;47052;192577670
SLV;CTG;21345;94903;386839165
SLV;CTG;1495;15372;63244866
SLV;CTG;1430;4694;19224826
SLV;CTG;120910;159582;645284101
SLV;CTG;12768;57456;228392771
SLV;CTG;6111;85669;347552127
SLV;CTG;59862;40771;167838232
SLV;CTG;818;21893;88601477
SLV;CTG;11201;51254;207882455
SLV;CTG;1021;5613;22822499
SLV;CTG;6270;28953;119186601
SLV;CTG;102;561;2310765
SLV;CTG;2851;16038;63752493
SLV;CTG;1152;12637;52022747
SLV;CTG;6794;10282;42326284
SLV;CTG;4753;14882;59184407
SLV;CTG;6105;18325;72877462
SLV;CTG;1138;3804;15127382
SLV;CTG;6234;10228;40674483
SLV;CTG;514;1780;7078218
SLV;CTG;163;698;2776908
SLV;CTG;848;2956;11757527
SLV;CTG;225;3213;12778979
SLV;CTG;3693;10909;43382791
SLV;CTG;803;2714;10793184
SLV;CTG;9375;9310;38323683
SLV;CTG;344;2527;10397017
SLV;CTG;410;5954;24495619
SLV;CTG;574;1432;5891005
ARE;CTG;39873;157260;634361276
ARE;CTG;742;50476;202157847
ARE;CTG;351;20529;82219236
ARE;CTG;2249;36247;145172691
ARE;CTG;701;11399;45654600
ESP;CTG;1431;2795;11275604
ESP;CTG;227592;230982;937419600
ESP;CTG;18706;39342;161001429
ESP;CTG;13765;15496;62507181
ESP;CTG;70710;138843;564342172
ESP;CTG;608076;611888;2465580169
ESP;CTG;20714;11752;47445057
ESP;CTG;2544;23405;96374179
ESP;CTG;18256;51642;212646780
ESP;CTG;40499;108998;440353554
ESP;CTG;12764;14245;57051719
ESP;CTG;5904;1948;7904217
ESP;CTG;11321;32732;130111851
ESP;CTG;748;8406;33998313
ESP;CTG;615;4939;19974217
ESP;CTG;391;2149;8692056
ESP;CTG;341;4486;18144319
ESP;CTG;296;2072;8380225
ESP;CTG;78;484;1956896
ESP;CTG;10524;10568;42744323
ESP;CTG;22944;35572;143493095
ESP;CTG;201924;204792;822780000
ESP;CTG;38530;148863;606647562
ESP;CTG;27246;80202;323790712
ESP;CTG;32985;92991;375256685
ESP;CTG;46944;79103;314578583
ESP;CTG;567;6277;25340190
ESP;CTG;4101;41707;168379770
ESP;CTG;51200;34517;139872142
ESP;CTG;774;1264;5153069
ESP;CTG;87;1148;4681309
ESP;CTG;1496;9738;39704072
ESP;CTG;8364;13877;56583043
ESP;CTG;1639;3643;14854929
ESP;CTG;1370;4453;18222491
ESP;CTG;3926;11539;47222542
ESP;CTG;12641;44243;181058388
ESP;CTG;51336;49104;199507800
ESP;CTG;22145;58322;235455219
ESP;CTG;19904;76418;308512532
ESP;CTG;2658680;128841;520155597
ESP;CTG;167640;27201;111974541
ESP;CTG;7571;79564;320946400
ESP;CTG;99000;13860;55359252
ESP;CTG;1085200;182253;737313577
ESP;CTG;143228;271487;1098612570
ESP;CTG;23443;220401;880485543
ESP;CTG;725;9729;38819355
ESP;CTG;470;26562;105585864
ESP;CTG;24100;41544;168909180
ESP;CTG;17496;51597;209326420
ESP;CTG;612;5898;23377136
ESP;CTG;45420;64039;258322157
ESP;CTG;53280;7805;31509461
ESP;CTG;240;7030;28359398
ESP;CTG;57786;218482;881321021
ESP;CTG;63030;14323;57823784
ESP;CTG;443;36309;144395879
ESP;CTG;409;9594;38152013
ESP;CTG;292;23647;94039699
ESP;CTG;241;24571;97715134
ESP;CTG;8;1535;6104370
ESP;CTG;37214;53397;219688809
ESP;CTG;2834;27922;113279096
ESP;CTG;788;12501;50715807
ESP;CTG;10681;62216;248233520
ESP;CTG;66956;55105;219353984
ESP;CTG;6741;22288;88340445
ESP;CTG;16748;50556;204104379
ESP;CTG;79252;203650;816792934
ESP;CTG;42734;128452;514063142
ESP;CTG;39891;156764;635932875
ESP;CTG;20898;45131;183240457
ESP;CTG;17385;67242;268289380
ESP;CTG;15360;129939;514268597
ESP;CTG;24570;119393;482972327
ESP;CTG;19568;107224;435346742
ESP;CTG;13595;53970;219126539
ESP;CTG;1357;97;393429
ESP;CTG;6833;24366;100331628
ESP;CTG;4268;31979;129840349
ESP;CTG;437300;69269;282561813
ESP;CTG;10765;63661;257643677
ESP;CTG;27250;7669;30959189
ESP;CTG;967260;162253;655206303
ESP;CTG;39420;10154;41688257
ESP;CTG;13686;22810;92086689
ESP;CTG;23830;33067;131935448
ESP;CTG;282;2255;9193404
ESP;CTG;2145;21004;85642142
ESP;CTG;1348;9822;40050654
ESP;CTG;933;6705;27339235
ESP;CTG;920;11522;46981976
ESP;CTG;2281;4637;18906274
ESP;CTG;54367;55172;225782194
ESP;CTG;2385;35957;145164191
ESP;CTG;9;564;2276491
ESP;CTG;58;1626;6566086
ESP;CTG;58;727;2935723
ESP;CTG;2428;30583;123468776
ESP;CTG;313;3949;15941410
ESP;CTG;153;1928;7784671
ESP;CTG;17;217;875384
ESP;CTG;93;1175;4744708
ESP;CTG;1964;24744;99896754
ESP;CTG;409;5149;20788420
ESP;CTG;176;2214;8937652
ESP;CTG;54453;40985;162800406
ESP;CTG;77571;301271;1218287460
ESP;CTG;19208;74719;303792251
ESP;CTG;57706;228675;919529638
ESP;CTG;21007;75952;312749586
ESP;CTG;1199175;524086;2130059464
ESP;CTG;101625;44414;177207373
ESP;CTG;731700;319782;1279114355
ESP;CTG;24850;113740;461064513
ESP;CTG;143328;242980;981522014
ESP;CTG;10681;25711;104390517
ESP;CTG;21792;32000;127258880
ESP;CTG;44902;66458;264415393
ESP;CTG;777;626783;2518693622
ESP;CTG;143730;285046;1171798839
ESP;CTG;22289;33279;133284832
ESP;CTG;46796;106992;425303426
ESP;CTG;10352;16772;66917797
ESP;CTG;19823;40891;168331729
ESP;CTG;360;1387;5711316
ESP;CTG;8102;68004;276489983
ESP;CTG;22586;46388;187278098
ESP;CTG;9551;31578;125993864
ESP;CVE;112669;50322584;205187315559
SVK;CTG;20734;22153;88100050
SVK;CTG;22010;29346;116652991
SVN;CTG;96248;378750;1539916702
USA;CTG;5918;31154;124772598
USA;CTG;11887;81360;328463800
USA;CTG;92706;182503;730821622
USA;CTG;169517;696811;2799623802
USA;CTG;69120;473748;1877735263
USA;CTG;6684;14516;59770867
USA;CTG;2447;4697;19340060
USA;CTG;4904;10008;41210042
USA;CTG;16326;60840;241844476
USA;CTG;30129;1025298;4218668166
USA;CTG;184800;203760;825319886
USA;CTG;12656;85920;341541283
USA;CTG;5274;27522;109403898
USA;CTG;4105;71456;284045224
USA;CTG;11358;188132;763238654
USA;CTG;25606;17440;69325450
USA;CTG;17193;47456;192944423
USA;CTG;36740;115982;471556423
USA;CTG;317;1630;6625611
USA;CTG;235;1346;5470683
USA;CTG;4815;15460;61454255
USA;CTG;20125;19233;78033408
USA;CTG;40430;112910;459067088
USA;CTG;15246;32874;130678460
USA;CTG;2259;12590;50046304
USA;CTG;5856;40093;159374555
USA;CTG;5585;77706;308887867
USA;CTG;1987;46840;188944355
USA;CTG;1989;1793;7281238
USA;CTG;55416;150262;598144709
USA;CTG;3648;44329;175444422
USA;CTG;2757;9686;39873661
USA;CTG;181;1500;6174967
USA;CTG;422627;1661551;6754032793
USA;CTG;1476;8649;35603399
USA;CTG;2134;14890;61294461
USA;CTG;1153;8619;35480642
USA;CTG;320;1248;5137463
USA;CTG;3467;25655;105611199
USA;CTG;67;461;1897954
USA;CTG;429;5819;23955631
USA;CTG;403;2530;10414561
USA;CTG;4980;4892;20137123
USA;CTG;1780;13615;56045973
USA;CTG;3016;31725;130600835
USA;CTG;58;101;414952
USA;CTG;510;1896;7806125
USA;CTG;3827;17184;69499849
USA;CTG;4455;64762;262099342
USA;CTG;14754;40714;167602928
USA;CTG;51840;355311;1437984158
USA;CTG;54480;155808;626908055
USA;CTG;9814;35371;143149518
USA;CTG;9645;9630;38280514
USA;CTG;3465;50632;202784919
USA;CTG;14585;38806;155420038
USA;CTG;275;4924;19928981
USA;CTG;1700;8112;32830156
USA;CTG;3168;7037;28547875
USA;CTG;667;1064;4306125
USA;CTG;2079;9884;40100823
USA;CTG;4237;16716;67817716
USA;CTG;869;10600;42899366
USA;CTG;4138;17848;70978640
USA;CTG;1128;5711;23171132
USA;CTG;436;2043;8289789
USA;CTG;2683;6023;24436735
USA;CTG;356;529;2146933
USA;CTG;198;1572;6376698
USA;CTG;755;692;2751001
USA;CTG;155431;305277;1232798757
USA;CTG;37440;8986;36359332
USA;CTG;516970;1284902;5213034524
USA;CTG;37467;183470;746036659
USA;CTG;1370720;90055;364260988
USA;CTG;119238;430987;1744938526
USA;CTG;307840;72130;296762586
USA;CTG;8238;36157;146688037
USA;CTG;34793;154332;628279685
USA;CTG;19005;11333;45977260
USA;CTG;3078;22583;91619661
USA;CTG;5329;39854;161686950
USA;CTG;467;6090;24706765
USA;CTG;79422;115669;463281354
USA;CTG;42824;78106;320827038
USA;CTG;18113;183932;729029339
USA;CTG;888;44400;181699452
USA;CTG;11670;48942;197696778
USA;CTG;69020;85757;353026409
USA;CTG;465;3701;14647311
USA;CTG;1327340;5390528;21725065539
USA;CTG;6879;50179;199747473
USA;CTG;108877;1064520;4270444950
USA;CTG;793;1108;4493467
USA;CTG;27786;21734;88323039
USA;CTG;2325;2717;11151733
USA;CTG;27013;40000;159226959
USA;CTG;26;669;2714864
USA;CTG;6345;11496;46638582
USA;CTG;28329;44963;182445590
USA;CTG;5186;37726;152846905
USA;CTG;12810;41412;167597017
USA;CTG;4319;12001;48255534
USA;CTG;8108;7549;30959004
USA;CTG;3181;24932;100614258
USA;CTG;3695;30752;124555380
USA;CTG;33;164;674332
USA;CTG;79;288;1167750
USA;CTG;572;6707;26989476
USA;CTG;13013;37528;152370933
USA;CTG;395;2342;9634474
USA;CTG;5990;15639;63142710
USA;CTG;1037;3469;14004851
USA;CTG;39697;110972;446756028
USA;CTG;56166;203037;820973178
USA;CTG;6540;6478;26124701
USA;CTG;53697;846560;3435453502
USA;CTG;30;2317;9169203
USA;CTG;2767;17715;70884885
USA;CTG;428;2716;11175728
USA;CTG;608;8168;32325126
USA;CTG;69;117;464495
USA;CTG;977;9737;39502993
USA;CTG;133;922;3648945
USA;CTG;912;5349;21701992
USA;CTG;674;1825;7403713
USA;CTG;88584;309048;1245287624
USA;CTG;218505;247260;997173451
USA;CTG;53802;212122;858922686
USA;CTG;3848;29986;121276857
USA;CTG;1552;42901;175566850
USA;CTG;2488;63305;259063764
USA;CTG;10211;31116;123689576
USA;CTG;28510;123577;505719051
USA;CTG;10228;107394;439491688
USA;CTG;1645;42565;175270326
USA;CTG;530;59;238779
USA;CTG;67;3;12768
USA;CTG;102114;464235;1899803145
USA;CTG;56025;216593;876014172
USA;CTG;6736;46836;191667058
USA;CTG;5602;21659;87601417
USA;CTG;156880;37178;150092793
USA;CTG;3992;8727;34706837
USA;CTG;20392;39882;158604054
USA;CTG;180028;831472;3295598149
USA;CTG;89380;101086;408103671
USA;CTG;4203;18711;75539862
USA;CTG;2460;33394;134818246
USA;CTG;188;32;127171
USA;CTG;66725;235741;969905646
USA;CTG;34504;84574;341443245
USA;CTG;285552;46721;188620747
USA;CTG;27702;80589;319421332
USA;CTG;29870;250768;1007635802
USA;CTG;8699;85367;338853308
USA;CTG;2333;8339;33666935
USA;CTG;203296;886619;3558631912
USA;CTG;2908;17422;71035529
USA;CTG;14364;21584;87138709
USA;CTG;5591;13252;53502618
USA;CTG;6411;14861;59995873
USA;CTG;33093;107227;428857764
USA;CTG;716;4585;18693431
USA;CTG;28701;1149979;4574508566
USA;CTG;24845;31450;128180393
USA;CTG;17717;60670;241275440
USA;CTG;160;1522;6156149
USA;CTG;233186;28848;116674932
USA;CTG;27435;156246;637084995
USA;CTG;1116;5222;20768212
USA;CTG;2555;32474;131745840
USA;CTG;2758;20658;85041175
USA;CTG;18479;85788;346968442
USA;CTG;21773;38708;155027782
USA;CTG;22099;36689;149170135
USA;CTG;18446;83250;338477912
USA;CTG;729;7654;30339147
USA;CTG;16822;62035;250237595
USA;CTG;433;1282;5202539
USA;CTG;23800;28697;115854717
USA;CTG;121543;520743;2084357408
USA;CTG;4737;9524;38638499
USA;CTG;140;188;761893
USA;CTG;94;1011;4103027
USA;CTG;4057;8699;35290591
USA;CTG;4046;27772;112669703
USA;CTG;238;504;2031356
USA;CTG;5947;15290;62344710
USA;CTG;5074;12947;52525567
USA;CTG;9145;27470;111268587
USA;CTG;198;1032;4208407
USA;CTG;19022;56577;228934960
USA;CTG;1660;8316;33736904
USA;CTG;561;2229;9043406
USA;CTG;1204;2520;10221744
USA;CTG;3850;2940;11989182
USA;CTG;23140;120097;494388463
USA;CTG;5251;28138;114153204
USA;CTG;4374;12133;49222528
USA;CTG;13;155;627649
USA;CTG;15563;32597;132347898
USA;CTG;51;175;706508
USA;CTG;1283;965;3932813
USA;CTG;168000;184800;744243155
USA;CTG;8920;19449;77312996
USA;CTG;32924;199353;805303520
USA;CTG;28226;238194;955363409
USA;CTG;4810;69862;282046773
USA;CTG;2938560;176914;721355812
USA;CTG;11844;498082;1995204383
USA;CTG;2959;10379;41700492
USA;CTG;591131;2664932;10811254600
USA;CTG;4059;27121;110582456
USA;CTG;16372;160448;638332042
USA;CTG;9206;13389;53625310
USA;CTG;2105;4011;16031585
USA;CTG;7;72;294789
USA;CTG;169;2430;10003808
USA;CTG;36440;102837;407668065
USA;CTG;14427;39660;160539786
USA;CTG;11151;20641;82356437
USA;CTG;1607;11675;47368055
USA;CTG;29;390;1607240
USA;CTG;945;7708;31411645
USA;CTG;874;4564;18786182
USA;CTG;954;4201;17293177
USA;CTG;25943;108084;433940075
USA;CTG;178;914;3763263
USA;CTG;302;2064;8496642
USA;CTG;8641;9793;39219951
USA;CTG;12;198;794724
USA;CTG;959;6627;27281259
USA;CTG;296;1268;5076774
USA;CTG;399;3086;12701738
USA;CTG;189;9264;37308617
USA;CTG;66888;57272;228016591
USA;CTG;55953;72788;293240054
USA;CTG;13770;3325;13423657
USA;CTG;12325;18857;77627567
USA;CTG;44;363;1452595
USA;CTG;26063;67286;268973682
USA;CTG;2469;6280;25850374
USA;CTG;97;743;3058750
USA;CTG;290135;35103;144504247
USA;CTG;639900;30531;121361724
USA;CTG;3034;17013;68627227
USA;CTG;2589;47510;195581249
USA;CTG;61;129;515491
USA;CTG;5513;3334;13459991
USA;CTG;6725;23801;94338039
USA;CTG;6198;96519;383670479
USA;CTG;9442;68741;274408842
USA;CTG;1686;20115;79728400
USA;CTG;25326;223678;920790371
USA;CTG;339;29031;117204834
USA;CTG;10784;79796;320816407
USA;CTG;461;928;3690474
USA;CTG;61;6384;25375345
USA;CTG;2100;19890;79063944
USA;CTG;21;1231;4891746
USA;CTG;396;6628;26345227
USA;CTG;116;1828;7265153
USA;CTG;1706;5207;20699725
USA;CTG;71;640;2543461
USA;CTG;569;3366;13380709
USA;CTG;5784;22011;87495666
USA;CTG;4626;11500;45712303
USA;CTG;13;109;433484
USA;CTG;6529;54051;214858067
USA;CTG;2505;20741;82446348
USA;CTG;10245;84813;337141097
USA;CTG;629;5203;20683546
USA;CTG;372960;546233;2220867856
USA;CTG;154120;270830;1111266796
USA;CTG;3661;15248;61711183
USA;CTG;6102;25414;102851958
USA;CTG;6509;27108;109708775
USA;CTG;16272;67770;274271957
USA;CTG;52391;78631;319695223
USA;CTG;146;21136;86345157
USA;CTG;302;24223;97713158
USA;CTG;210;24591;99195268
USA;CTG;110400;150618;596984986
USA;CTG;274820;261961;1078386033
USA;CTG;41740;37062;152568235
USA;CTG;86970;74882;308086675
USA;CTG;446750;806829;3297652347
USA;CTG;73600;103040;423936442
USA;CTG;2540;3585;14188210
USA;CTG;207363;305621;1230463710
USA;CTG;38560;82138;333490977
USA;CTG;32256;112320;459393293
USA;CTG;15859;47322;194697419
USA;CTG;219454;199207;810841854
USA;CTG;67440;58516;240950271
USA;CTG;7667;89257;367534606
USA;CTG;147000;105242;418950960
USA;CTG;127680;120019;477297155
USA;CTG;2026;57449;231932690
USA;CTG;246240;280714;1151230851
USA;CTG;17480;25052;99295831
USA;CTG;8590;68149;275631092
USA;CTG;149730;134087;544413739
USA;CTG;175470;157721;649271045
USA;CTG;88380;230219;947976726
USA;CTG;448;5378;21711402
USA;CTG;6514;119784;483592705
USA;CTG;19527;26471;107933996
USA;CTG;78586;116910;473146537
USA;CTG;19068;122303;498684857
USA;CTG;851;33287;137064895
USA;CTG;7808;49717;197718065
USA;CTG;29301;188178;753662899
USA;CTG;108550;84669;336566895
USA;CTG;16486;57426;234150784
USA;CTG;96096;379461;1535889436
USA;CTG;5288;32141;127762573
USA;CTG;5033;38486;155207260
USA;CTG;2394;21213;87348818
USA;CTG;924;6465;26361139
USA;CTG;224420;903749;3592481784
USA;CTG;23534;59240;237259754
USA;CTG;1126440;42663;170760828
USA;CTG;595;218921;880295149
USA;CTG;15;1011;4017107
USA;CTG;1305;9977;40506736
USA;CTG;72;301;1220684
USA;CTG;110;430;1746271
USA;CTG;126;713;2896714
USA;CTG;38;7886;32018708
USA;CTG;243;1027;4169124
USA;CTG;125;379;1538959
USA;CTG;357;811;3292376
USA;CTG;26;986;4001278
USA;CTG;995;1701;7001290
USA;CTG;62;67;275112
USA;CTG;1;1046;4248013
USA;CTG;1338;11195;46086625
USA;CTG;4539;28922;118356363
USA;CTG;17;17;67114
USA;CTG;8;40;162487
USA;CTG;10;37;149738
USA;CTG;59854;12539;50028552
USA;CTG;7980000;102089;407347390
USA;CTG;187000;39235;159521271
USA;CTG;31139;54775;222705518
USA;CTG;33294;204936;837075892
USA;CTG;1766;15713;63850419
USA;CTG;15225;46428;188664187
USA;CTG;8885;39647;161114988
USA;CTG;5906;81308;330427711
USA;CTG;11850;109191;443645090
USA;CTG;6427;19251;78267254
USA;CTG;3389;20497;84020744
USA;CTG;10320;215359;886545529
USA;CTG;13777;67438;273591352
USA;CTG;5971;24579;97774294
USA;CTG;14918;44417;180338140
USA;CTG;13476;166479;661769485
USA;CTG;123200;94923;390757261
USA;CTG;10275;45817;182127295
USA;CTG;1635;167397;689106669
USA;CTG;18120;342236;1367814896
USA;CTG;129752;801826;3232791520
USA;CTG;32993;177164;701175393
USA;CTG;1877;14543;59048223
USA;CTG;11504;116582;473999556
USA;CTG;6406;13834;54752463
USA;CTG;18721;110746;449646346
USA;CTG;6423;29236;120386605
USA;CTG;10248;168970;672645221
USA;CTG;242410;1021257;4113485653
USA;CTG;19308;45989;183491450
USA;CTG;78180;444160;1808902759
USA;CTG;8175;60929;244022899
USA;CTG;43520;252510;1004820474
USA;CTG;189230;155169;616809150
USA;CTG;19840;102393;405249566
USA;CTG;12524;63629;258342026
USA;CTG;2449;14308;56627417
USA;CTG;1007264;192447;774974679
USA;CTG;1177178;136454;549189610
USA;CTG;22504;22273;88660348
USA;CTG;9;1549;6132169
USA;CTG;11;141;557571
USA;CTG;167528;11218;44656669
USA;CTG;1207;20742;82565903
USA;CTG;2959;12898;51342682
USA;CTG;159600;68446;272078414
USA;CTG;44655;210020;849261217
USA;CTG;38958;172043;684846369
USA;CTG;1484;80364;324445787
USA;CTG;15680;52913;210332148
USA;CTG;1229;4461;18008047
USA;CTG;13;1;2139
USA;CTG;2522;8154;32318950
USA;CTG;1163;5983;24485393
USA;CTG;7704;64434;263686705
USA;CTG;1644;15552;63643916
USA;CTG;13108;154145;623440185
USA;CTG;2563;10558;42700885
USA;CTG;1330;25291;102290511
USA;CTG;11039;86364;348666222
USA;CTG;17019;95302;377735118
USA;CTG;185;6105;24199022
USA;CTG;1343;6220;24654238
USA;CTG;19265;86642;353277964
USA;CTG;836;4173;16540770
USA;CTG;70330;54857;218063102
USA;CTG;362880;47248;187270240
USA;CTG;19178;21225;85687743
USA;CTG;6642;51262;211024637
USA;CTG;60171;277112;1109850547
USA;CTG;2018;35242;141144722
USA;CTG;5280;100901;402583093
USA;CTG;45590;241697;976151710
USA;CTG;39791;381411;1532394678
USA;CTG;9833;55985;225408962
